image_name,mask_name,source_image,tile_x0,tile_y0,tile_size,min,D20,D40,D60,D80,max,particle_count,total_area_px2
1_patch_y00205_x00615.jpg,1_patch_y00205_x00615.png,1.jpg,615,205,512,8.444016491289505,31.403838086673783,45.11002170845007,61.079426541276575,109.13314562619769,270.714600558247,22,171019.0
1_patch_y00205_x00820.jpg,1_patch_y00205_x00820.png,1.jpg,820,205,512,16.73656774376801,28.15050806620313,40.44766838579561,59.24775488715515,153.94432965117574,414.81710609951745,12,205477.0
1_patch_y00205_x01025.jpg,1_patch_y00205_x01025.png,1.jpg,1025,205,512,4.652426491681278,14.074044231504505,24.083118991418214,100.39553239904541,268.26696061581265,512.4928743369495,5,240904.0
1_patch_y00205_x01230.jpg,1_patch_y00205_x01230.png,1.jpg,1230,205,512,1.1283791670955126,26.94999310032902,33.490093965290356,60.24711325443075,92.09847899721963,475.3704880182258,15,221863.0
1_patch_y00205_x01435.jpg,1_patch_y00205_x01435.png,1.jpg,1435,205,512,1.1283791670955126,21.396535343096076,32.80831893096332,46.43438227676353,95.16997081226343,339.5146472591551,27,194779.0
1_patch_y00205_x01640.jpg,1_patch_y00205_x01640.png,1.jpg,1640,205,512,8.368283871884005,24.543934476599496,37.525822760342024,48.491666282794085,89.13922496060346,217.87946939972522,35,178003.0
1_patch_y00205_x01845.jpg,1_patch_y00205_x01845.png,1.jpg,1845,205,512,1.1283791670955126,24.052163540469525,31.118616982692675,43.71052749699968,67.65539130551684,243.5835848013133,42,163907.0
1_patch_y00205_x02050.jpg,1_patch_y00205_x02050.png,1.jpg,2050,205,512,1.1283791670955126,20.30923566246186,28.354809323816184,33.8833965856205,54.55131784769985,186.60266629771726,47,144010.0
1_patch_y00205_x02255.jpg,1_patch_y00205_x02255.png,1.jpg,2255,205,512,1.1283791670955126,20.09607808676539,29.001280360342335,42.88600683063688,68.03735760340908,347.89047834742604,27,170599.0
1_patch_y00205_x02460.jpg,1_patch_y00205_x02460.png,1.jpg,2460,205,512,1.1283791670955126,18.677998695187732,27.982893345973448,36.54624854109086,90.22095327301689,398.5159822810762,21,199803.0
1_patch_y00205_x02665.jpg,1_patch_y00205_x02665.png,1.jpg,2665,205,512,9.373021315815206,26.350995853092705,34.668979365276876,39.64595248355983,59.43167711192391,305.5512442410447,32,169205.0
1_patch_y00205_x02870.jpg,1_patch_y00205_x02870.png,1.jpg,2870,205,512,10.02925341359355,26.856255538084312,33.71159544932315,43.574238727311695,63.61846322966059,195.64611019228877,45,117889.0
1_patch_y00205_x03075.jpg,1_patch_y00205_x03075.png,1.jpg,3075,205,512,9.304852983362556,27.63953195770684,33.53014342350997,48.08537213372748,74.43882386690045,251.2437002381058,41,139205.0
1_patch_y00205_x03280.jpg,1_patch_y00205_x03280.png,1.jpg,3280,205,512,9.640875829802336,23.01705985301105,29.968978086617284,48.034930263716014,78.07856255415194,305.778262745452,34,160379.0
1_patch_y00205_x03336.jpg,1_patch_y00205_x03336.png,1.jpg,3336,205,512,5.753627391751592,22.93110744917283,29.998673625158123,40.31199302115291,72.82954591073434,305.778262745452,32,157413.0
1_patch_y00410_x00000.jpg,1_patch_y00410_x00000.png,1.jpg,0,410,512,16.15593100600236,26.148224328293928,29.44615645486938,39.07191080734931,82.98766593580335,479.82922707545157,16,216233.0
1_patch_y00410_x00205.jpg,1_patch_y00410_x00205.png,1.jpg,205,410,512,9.706684619910241,28.400863495499443,38.673344373948815,49.39402167077245,72.04909120279207,436.7148092810968,17,199013.0
1_patch_y00410_x00410.jpg,1_patch_y00410_x00410.png,1.jpg,410,410,512,10.524820207108489,28.00563442518059,42.430657740076576,55.94303174622403,108.84619407108679,259.19584213090855,26,173536.0
1_patch_y00410_x00615.jpg,1_patch_y00410_x00615.png,1.jpg,615,410,512,17.91246396432554,21.557653718072718,37.57688990737918,55.94303174622403,157.79163253257795,383.7998907894005,16,194360.0
1_patch_y00410_x00820.jpg,1_patch_y00410_x00820.png,1.jpg,820,410,512,12.914889870235298,15.972232169061467,46.850976764978085,95.23235071490578,216.09737226341048,529.7268508427029,5,239150.0
1_patch_y00410_x01025.jpg,1_patch_y00410_x01025.png,1.jpg,1025,410,512,13.680870333281758,17.752514731467336,35.24010912739974,79.55960351882575,281.7490556995553,562.8734867749362,4,256300.0
1_patch_y00410_x01230.jpg,1_patch_y00410_x01230.png,1.jpg,1230,410,512,1.1283791670955126,24.491710950912896,39.82241199435112,60.16896954195546,109.5913722382564,471.6300970731543,13,234267.0
1_patch_y00410_x01435.jpg,1_patch_y00410_x01435.png,1.jpg,1435,410,512,1.1283791670955126,18.466832669481896,31.845341860220188,42.98984458668603,89.16963634110321,300.68923045428255,30,203524.0
1_patch_y00410_x01640.jpg,1_patch_y00410_x01640.png,1.jpg,1640,410,512,6.579524642479541,20.277081320240214,30.898617741709785,43.47404523409554,73.42330072283843,226.21117855425754,47,175533.0
1_patch_y00410_x01845.jpg,1_patch_y00410_x01845.png,1.jpg,1845,410,512,1.1283791670955126,19.608185785021792,29.801234781263386,43.342051493364956,68.3029818090359,171.2089974238881,57,164723.0
1_patch_y00410_x02050.jpg,1_patch_y00410_x02050.png,1.jpg,2050,410,512,1.1283791670955126,16.756037063585214,27.758385893969674,35.20378727213629,70.66019969392916,219.80524962912165,55,166212.0
1_patch_y00410_x02255.jpg,1_patch_y00410_x02255.png,1.jpg,2255,410,512,1.1283791670955126,23.002262121263946,28.492086853157893,44.817021703064775,70.1054292424811,381.5006410468162,29,196403.0
1_patch_y00410_x02460.jpg,1_patch_y00410_x02460.png,1.jpg,2460,410,512,1.1283791670955126,18.677998695187732,27.982893345973448,45.402365829615405,57.75714334353913,416.48351244371025,31,187485.0
1_patch_y00410_x02665.jpg,1_patch_y00410_x02665.png,1.jpg,2665,410,512,5.863230142835039,24.28992533227245,34.668979365276876,48.86761457563938,69.96285162187247,287.3824682705024,40,157316.0
1_patch_y00410_x02870.jpg,1_patch_y00410_x02870.png,1.jpg,2870,410,512,6.4820448144285745,24.35835848013133,33.0713285026094,43.02662313085849,67.2877390100027,122.60451078628115,51,117020.0
1_patch_y00410_x03075.jpg,1_patch_y00410_x03075.png,1.jpg,3075,410,512,9.373021315815206,26.370229557456824,32.476119895366544,45.34964805328911,77.20771344139999,216.12511639824322,40,149951.0
1_patch_y00410_x03280.jpg,1_patch_y00410_x03280.png,1.jpg,3280,410,512,6.282549314314218,27.148808000328703,33.50473694173671,49.03294690811139,89.52692188815823,257.4287703897444,28,156183.0
1_patch_y00410_x03336.jpg,1_patch_y00410_x03336.png,1.jpg,3336,410,512,6.770275002573076,25.083774564293613,31.74260118365992,49.03294690811139,105.92727699477481,257.4287703897444,23,154130.0
1_patch_y00615_x00000.jpg,1_patch_y00615_x00000.png,1.jpg,0,615,512,16.15593100600236,22.673604615698732,27.754457742221764,36.511644286278305,70.3453118231892,460.4575140323416,19,204623.0
1_patch_y00615_x00205.jpg,1_patch_y00615_x00205.png,1.jpg,205,615,512,9.706684619910241,28.400863495499443,38.17561041963591,60.415661741249394,87.19818265627325,415.63889123704047,17,195429.0
1_patch_y00615_x00410.jpg,1_patch_y00615_x00410.png,1.jpg,410,615,512,5.641895835477563,29.98177977677484,42.430657740076576,57.02502781457985,153.54251336459316,177.17708930740858,26,168216.0
1_patch_y00615_x00615.jpg,1_patch_y00615_x00615.png,1.jpg,615,615,512,1.1283791670955126,17.280905306871517,30.318161555069512,46.85090966119754,108.83028220040299,397.40418549615214,18,190653.0
1_patch_y00615_x00820.jpg,1_patch_y00615_x00820.png,1.jpg,820,615,512,15.471555655790098,18.04225916917301,22.989407397651547,29.641374116681583,72.06234850507029,516.8826495350887,10,223137.0
1_patch_y00615_x01025.jpg,1_patch_y00615_x01025.png,1.jpg,1025,615,512,13.680870333281758,26.85941788718885,39.48483026990848,73.85909825475085,105.23287743599413,486.2751297044966,13,228259.0
1_patch_y00615_x01230.jpg,1_patch_y00615_x01230.png,1.jpg,1230,615,512,1.1283791670955126,33.64752175835081,41.339211361635016,73.85909825475085,106.42435535879201,349.66283834965753,18,224264.0
1_patch_y00615_x01435.jpg,1_patch_y00615_x01435.png,1.jpg,1435,615,512,1.1283791670955126,23.549643821889315,39.21551498316072,53.00002959733587,94.07059462928265,349.85941518497134,27,206778.0
1_patch_y00615_x01640.jpg,1_patch_y00615_x01640.png,1.jpg,1640,615,512,2.763953195770684,20.020320425602645,24.167790256853085,42.95987052891272,50.499675591025536,310.32068330511675,37,199403.0
1_patch_y00615_x01845.jpg,1_patch_y00615_x01845.png,1.jpg,1845,615,512,2.763953195770684,19.50342487095805,24.58711579949341,40.411293618625535,70.17960696202276,318.1969230474815,47,182837.0
1_patch_y00615_x02050.jpg,1_patch_y00615_x02050.png,1.jpg,2050,615,512,2.256758334191025,18.453091023682795,30.53870308089326,62.060255082960964,88.66823280403084,200.49935697134615,40,184184.0
1_patch_y00615_x02255.jpg,1_patch_y00615_x02255.png,1.jpg,2255,615,512,17.186959427966244,34.47750779756847,57.468658158432724,74.21935772831989,108.39532933899942,286.8392221799282,28,190924.0
1_patch_y00615_x02460.jpg,1_patch_y00615_x02460.png,1.jpg,2460,615,512,1.1283791670955126,28.09711985692287,44.18030317875114,59.99938513504495,85.61776562932815,285.50668800133184,32,176089.0
1_patch_y00615_x02665.jpg,1_patch_y00615_x02665.png,1.jpg,2665,615,512,5.170882945826411,24.534488462060573,43.35972063719252,59.101556844375416,85.37737161281709,287.1120823733976,33,178606.0
1_patch_y00615_x02870.jpg,1_patch_y00615_x02870.png,1.jpg,2870,615,512,6.4820448144285745,24.042627935226925,31.509651081192608,47.67771080455511,67.1393266218281,312.90709124369374,42,170666.0
1_patch_y00615_x03075.jpg,1_patch_y00615_x03075.png,1.jpg,3075,615,512,6.770275002573076,24.148368712786887,28.96661630188228,41.61256758288079,73.47472810209705,223.77497191350335,41,154447.0
1_patch_y00615_x03280.jpg,1_patch_y00615_x03280.png,1.jpg,3280,615,512,6.770275002573076,26.702324712498182,32.60064788423238,41.96177762277198,65.26893528256605,207.70453893514585,38,113546.0
1_patch_y00615_x03336.jpg,1_patch_y00615_x03336.png,1.jpg,3336,615,512,6.770275002573076,26.61614816412039,35.27333001457609,50.0375523677207,72.27028845096474,207.70453893514585,29,102332.0
1_patch_y00820_x00000.jpg,1_patch_y00820_x00000.png,1.jpg,0,820,512,2.5231325220201604,22.708713033015183,36.268599661289684,49.7251899181431,95.29923464313816,432.29146933506485,20,199856.0
1_patch_y00820_x00205.jpg,1_patch_y00820_x00205.png,1.jpg,205,820,512,2.5231325220201604,18.77997214831907,39.42873931692001,58.16354073095385,87.45484517866419,462.8789591992695,16,217287.0
1_patch_y00820_x00410.jpg,1_patch_y00820_x00410.png,1.jpg,410,820,512,2.5231325220201604,27.324222898966447,50.73452829255618,57.93583814767905,147.6338545307927,302.91043981975065,19,194112.0
1_patch_y00820_x00615.jpg,1_patch_y00820_x00615.png,1.jpg,615,820,512,1.1283791670955126,29.246412625931026,46.874429354734055,57.20635985142337,142.93669173148203,304.07672672973104,15,202762.0
1_patch_y00820_x00820.jpg,1_patch_y00820_x00820.png,1.jpg,820,820,512,9.23618154310838,17.20545436116179,24.147459526365108,35.69643785926395,95.87599094702915,384.88813251495134,14,208365.0
1_patch_y00820_x01025.jpg,1_patch_y00820_x01025.png,1.jpg,1025,820,512,9.23618154310838,32.807693702624256,56.30951591462727,93.09042175536362,115.28820746912967,325.0907183713455,19,201511.0
1_patch_y00820_x01230.jpg,1_patch_y00820_x01230.png,1.jpg,1230,820,512,2.763953195770684,24.70321519943344,44.06417434888462,71.25670819569939,114.8765300858893,275.4239256778108,27,201489.0
1_patch_y00820_x01435.jpg,1_patch_y00820_x01435.png,1.jpg,1435,820,512,11.726460285670077,33.64386950500135,42.25022889545923,58.859874288214186,94.31927003038447,309.76834094113104,31,200709.0
1_patch_y00820_x01640.jpg,1_patch_y00820_x01640.png,1.jpg,1640,820,512,3.385137501286538,22.950884767202396,33.99786611154722,44.865470128352975,86.68012043845978,311.5654925214818,29,195789.0
1_patch_y00820_x01845.jpg,1_patch_y00820_x01845.png,1.jpg,1845,820,512,1.1283791670955126,13.824787102957323,32.051842962788136,40.60813783807221,69.89192243534589,319.4110384443278,32,178318.0
1_patch_y00820_x02050.jpg,1_patch_y00820_x02050.png,1.jpg,2050,820,512,3.385137501286538,20.22899176756978,40.54655063390646,63.06619990323289,97.72185742875341,200.88952339513807,30,164864.0
1_patch_y00820_x02255.jpg,1_patch_y00820_x02255.png,1.jpg,2255,820,512,12.865501965161373,37.41937475706153,44.81980487599082,66.16837164827324,90.05809551548624,189.6012798112201,30,164912.0
1_patch_y00820_x02460.jpg,1_patch_y00820_x02460.png,1.jpg,2460,820,512,1.1283791670955126,26.163149422277428,36.408582052774534,58.94918391008618,83.00662779715701,244.46537127122744,33,180479.0
1_patch_y00820_x02665.jpg,1_patch_y00820_x02665.png,1.jpg,2665,820,512,1.1283791670955126,21.972990264452378,28.120176523870143,41.03249048690932,76.7092830287012,398.145195323355,32,200996.0
1_patch_y00820_x02870.jpg,1_patch_y00820_x02870.png,1.jpg,2870,820,512,1.1283791670955126,19.377489330139756,26.180282703131112,32.37840251193494,47.30323649569739,402.783948973404,43,183110.0
1_patch_y00820_x03075.jpg,1_patch_y00820_x03075.png,1.jpg,3075,820,512,1.1283791670955126,24.80112277313414,29.287444563874356,32.90673935430504,43.01460044510858,271.3980612733429,47,140628.0
1_patch_y00820_x03280.jpg,1_patch_y00820_x03280.png,1.jpg,3280,820,512,1.1283791670955126,26.625895631084735,30.941639622247703,35.19378352798854,45.5144014492568,163.90265755736604,42,78880.0
1_patch_y00820_x03336.jpg,1_patch_y00820_x03336.png,1.jpg,3336,820,512,6.770275002573076,26.5588263530603,30.46183450835045,35.596324277730375,51.74387190159683,163.90265755736604,34,70466.0
1_patch_y01025_x00000.jpg,1_patch_y01025_x00000.png,1.jpg,0,1025,512,1.1283791670955126,24.870243126419755,38.06830507398436,42.764417096046856,68.89707396656668,393.1765924427983,19,189490.0
1_patch_y01025_x00205.jpg,1_patch_y01025_x00205.png,1.jpg,205,1025,512,4.51351666838205,18.46404839001726,25.84029666678808,36.03081448749458,49.98274591352547,489.51632127871596,17,206914.0
1_patch_y01025_x00410.jpg,1_patch_y01025_x00410.png,1.jpg,410,1025,512,4.51351666838205,22.42609239636699,31.1686023528956,46.35977083110911,55.65780998512833,486.5931554990222,11,209025.0
1_patch_y01025_x00615.jpg,1_patch_y01025_x00615.png,1.jpg,615,1025,512,22.42609239636699,28.981128036725426,33.51737409716093,74.86743583416859,129.8011491714505,450.95514948335546,12,212999.0
1_patch_y01025_x00820.jpg,1_patch_y01025_x00820.png,1.jpg,820,1025,512,11.780624362746345,15.769961704888482,28.487525325455948,68.45474909969555,120.42129328268415,414.4209643710567,13,192253.0
1_patch_y01025_x01025.jpg,1_patch_y01025_x01025.png,1.jpg,1025,1025,512,4.787307364817192,31.574460621325464,42.744575640599805,71.78300939319278,118.2270008166604,266.05831264799093,21,164612.0
1_patch_y01025_x01230.jpg,1_patch_y01025_x01230.png,1.jpg,1230,1025,512,1.1283791670955126,23.91143842954871,38.4286139494564,61.970810255153204,94.74340531088075,205.32780572847582,35,164396.0
1_patch_y01025_x01435.jpg,1_patch_y01025_x01435.png,1.jpg,1435,1025,512,1.5957691216057308,35.2176105812858,44.72289524613431,63.50282713271221,103.36961557847177,200.25154047206217,35,184753.0
1_patch_y01025_x01640.jpg,1_patch_y01025_x01640.png,1.jpg,1640,1025,512,2.256758334191025,33.24330116745652,38.3431435561102,70.955928697635,96.45104624637924,243.72990009263071,33,181420.0
1_patch_y01025_x01845.jpg,1_patch_y01025_x01845.png,1.jpg,1845,1025,512,1.1283791670955126,19.686800060381024,36.86506392158088,57.23801765308413,81.00016371099379,243.55744782127118,29,170612.0
1_patch_y01025_x02050.jpg,1_patch_y01025_x02050.png,1.jpg,2050,1025,512,1.1283791670955126,23.65519355856432,46.093138925148594,72.83922032675795,112.30143998238536,233.90132534409722,27,161585.0
1_patch_y01025_x02255.jpg,1_patch_y01025_x02255.png,1.jpg,2255,1025,512,1.1283791670955126,27.474854405629337,40.54655063390646,55.623212341961256,82.77783535688704,324.11009765021186,25,173367.0
1_patch_y01025_x02460.jpg,1_patch_y01025_x02460.png,1.jpg,2460,1025,512,2.256758334191025,34.28059662021302,45.55075232137356,93.0178606953276,113.62055277172207,310.4047829984079,18,205506.0
1_patch_y01025_x02665.jpg,1_patch_y01025_x02665.png,1.jpg,2665,1025,512,1.1283791670955126,24.137322468487767,31.34629347383654,49.096780512471895,102.18523921439936,345.35408078307347,28,188482.0
1_patch_y01025_x02870.jpg,1_patch_y01025_x02870.png,1.jpg,2870,1025,512,1.1283791670955126,20.502854126864392,29.43502275201658,33.706504707063324,49.45507081028337,333.3209904485319,45,156266.0
1_patch_y01025_x03075.jpg,1_patch_y01025_x03075.png,1.jpg,3075,1025,512,1.1283791670955126,26.795233223484587,30.436895828197777,35.69606099336187,52.96847716326491,209.27707437700892,44,126157.0
1_patch_y01025_x03280.jpg,1_patch_y01025_x03280.png,1.jpg,3280,1025,512,1.1283791670955126,23.010362977296523,29.959861891357164,35.47387654489603,46.00208030429727,206.68444538815552,40,96862.0
1_patch_y01025_x03336.jpg,1_patch_y01025_x03336.png,1.jpg,3336,1025,512,13.773623058786647,26.701650690643557,30.520183863223377,37.44737633141961,56.661150028864604,206.68444538815552,32,92085.0
1_patch_y01230_x00000.jpg,1_patch_y01230_x00000.png,1.jpg,0,1230,512,11.451797811161432,17.530952465540047,24.349700241060393,39.6402760629413,60.86037131981954,260.3329939264479,29,174673.0
1_patch_y01230_x00205.jpg,1_patch_y01230_x00205.png,1.jpg,205,1230,512,7.569397566060481,19.34493765981108,26.964609020397635,31.581067621868144,54.118327270070445,365.0755662377138,34,178073.0
1_patch_y01230_x00410.jpg,1_patch_y01230_x00410.png,1.jpg,410,1230,512,15.756957549709801,23.277793744544798,26.536266661599598,32.31934767341179,58.934939088510404,426.6735714633882,28,191364.0
1_patch_y01230_x00615.jpg,1_patch_y01230_x00615.png,1.jpg,615,1230,512,5.046265044040321,26.232030738910993,32.47644029962857,48.60722485236473,73.36441757636021,427.453203131313,22,202741.0
1_patch_y01230_x00820.jpg,1_patch_y01230_x00820.png,1.jpg,820,1230,512,4.918490759365935,29.558714817100675,46.91428473886085,69.85849893529283,122.50467539927885,383.4513996135121,13,199737.0
1_patch_y01230_x01025.jpg,1_patch_y01230_x01025.png,1.jpg,1025,1230,512,4.918490759365935,29.676412936810802,50.89326305775818,83.75050161228712,172.56365225654795,244.64499030097835,15,165344.0
1_patch_y01230_x01230.jpg,1_patch_y01230_x01230.png,1.jpg,1230,1230,512,3.9088200952233594,22.258533683354237,44.88499892537658,54.638884999758304,93.89506909424296,295.88287861321925,23,169993.0
1_patch_y01230_x01435.jpg,1_patch_y01230_x01435.png,1.jpg,1435,1230,512,1.5957691216057308,27.066028361337338,34.79386548138674,55.97773629441009,107.22604272106861,322.6947414603549,25,195941.0
1_patch_y01230_x01640.jpg,1_patch_y01230_x01640.png,1.jpg,1640,1230,512,13.351162356249091,26.133182943788405,36.663081204050144,56.45472934621067,84.57139880237268,247.65287979325575,30,177015.0
1_patch_y01230_x01845.jpg,1_patch_y01230_x01845.png,1.jpg,1845,1230,512,1.1283791670955126,19.60913925979463,32.78130832893156,51.585566280661205,90.62929053615358,247.4831611644321,31,156794.0
1_patch_y01230_x02050.jpg,1_patch_y01230_x02050.png,1.jpg,2050,1230,512,1.1283791670955126,22.56758334191025,43.89090374080148,54.851299384875006,86.17153256670946,224.35742056272605,31,144342.0
1_patch_y01230_x02255.jpg,1_patch_y01230_x02255.png,1.jpg,2255,1230,512,1.1283791670955126,28.67502454831087,42.068624813419525,51.53818752274048,71.10314320466694,408.4405279472585,19,169924.0
1_patch_y01230_x02460.jpg,1_patch_y01230_x02460.png,1.jpg,2460,1230,512,2.256758334191025,28.225491463055672,41.45180672914761,58.802438078583236,113.25899213105997,435.76186067933105,15,202558.0
1_patch_y01230_x02665.jpg,1_patch_y01230_x02665.png,1.jpg,2665,1230,512,1.1283791670955126,21.996159369293583,29.747293718772774,47.136005405240475,88.17256183276578,276.16028362265774,26,170366.0
1_patch_y01230_x02870.jpg,1_patch_y01230_x02870.png,1.jpg,2870,1230,512,1.1283791670955126,20.332925571113453,29.566611360430738,39.30853426005676,61.265059704874645,223.32217303097408,42,133911.0
1_patch_y01230_x03075.jpg,1_patch_y01230_x03075.png,1.jpg,3075,1230,512,1.1283791670955126,27.70268125155079,32.63235271153749,42.96192431986617,78.1998090895587,228.49608480542963,43,138807.0
1_patch_y01230_x03280.jpg,1_patch_y01230_x03280.png,1.jpg,3280,1230,512,1.1283791670955126,26.34227689249097,32.7618823667344,44.13679308065777,51.01471973302091,231.80983962291765,41,129775.0
1_patch_y01230_x03336.jpg,1_patch_y01230_x03336.png,1.jpg,3336,1230,512,13.159049284959082,27.081100010292303,35.86045091995518,44.13679308065777,51.01471973302091,231.80983962291765,36,121203.0
1_patch_y01435_x00000.jpg,1_patch_y01435_x00000.png,1.jpg,0,1435,512,11.451797811161432,17.66192765414112,30.695231927842155,47.4724551101082,92.18933756735217,225.89294197550998,36,163447.0
1_patch_y01435_x00205.jpg,1_patch_y01435_x00205.png,1.jpg,205,1435,512,6.863662517577698,17.46546487123951,26.56099619653682,40.00956056459192,59.33162344638376,244.5617051255864,43,168910.0
1_patch_y01435_x00410.jpg,1_patch_y01435_x00410.png,1.jpg,410,1435,512,13.957279475043833,23.43069594796517,27.760541649487728,33.80961280460654,65.20030603291629,300.14249533954194,35,173226.0
1_patch_y01435_x00615.jpg,1_patch_y01435_x00615.png,1.jpg,615,1435,512,5.046265044040321,25.260708601181115,32.597955090013876,46.952071813005354,90.10837720700027,276.1049519684012,27,185921.0
1_patch_y01435_x00820.jpg,1_patch_y01435_x00820.png,1.jpg,820,1435,512,25.15551736167189,36.34799082776821,59.618006695532436,74.30885668901784,139.99704212301828,293.84258793896834,18,198996.0
1_patch_y01435_x01025.jpg,1_patch_y01435_x01025.png,1.jpg,1025,1435,512,1.5957691216057308,33.44032680153217,69.09732558231681,80.44472256476882,97.11298745753015,325.30997218069996,20,178922.0
1_patch_y01435_x01230.jpg,1_patch_y01435_x01230.png,1.jpg,1230,1435,512,14.96964127403822,33.02110493520058,43.42845948951168,62.43729250930806,100.85040610250968,307.84698438303343,18,186297.0
1_patch_y01435_x01435.jpg,1_patch_y01435_x01435.png,1.jpg,1435,1435,512,20.775663783985824,41.65413748979025,50.965456772677385,62.35547471606361,101.97326711437748,370.15480632904877,20,184479.0
1_patch_y01435_x01640.jpg,1_patch_y01435_x01640.png,1.jpg,1640,1435,512,6.955796338302048,31.27296585310746,44.31815015250069,56.71243702536441,80.4093472905967,291.6505460745398,27,157515.0
1_patch_y01435_x01845.jpg,1_patch_y01435_x01845.png,1.jpg,1845,1435,512,6.955796338302048,31.12761840064947,50.545081134053206,63.8584313933362,113.3694126544766,202.1531509223138,27,152389.0
1_patch_y01435_x02050.jpg,1_patch_y01435_x02050.png,1.jpg,2050,1435,512,1.1283791670955126,28.34456125481373,47.59299475851309,57.036190588067335,86.61366749872435,215.6828226967644,26,156686.0
1_patch_y01435_x02255.jpg,1_patch_y01435_x02255.png,1.jpg,2255,1435,512,1.1283791670955126,23.66881610049666,30.741479959368718,50.025538688920996,80.47189302662471,442.08853198974464,17,195246.0
